spec,error,class,className,method
CipherSpec,"First parameter (with value 'DES') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__DES_11,CWE327_Use_Broken_Crypto__DES_11,bad
CipherSpec,"First parameter (with value 'DES') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__DES_12,CWE327_Use_Broken_Crypto__DES_12,bad
CipherSpec,"First parameter (with value 'DES') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__DES_13,CWE327_Use_Broken_Crypto__DES_13,bad
CipherSpec,"First parameter (with value 'DES') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__DES_14,CWE327_Use_Broken_Crypto__DES_14,bad
CipherSpec,"First parameter (with value 'DES') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__DES_15,CWE327_Use_Broken_Crypto__DES_15,bad
CipherSpec,"First parameter (with value 'DES') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__DES_16,CWE327_Use_Broken_Crypto__DES_16,bad
CipherSpec,"First parameter (with value 'DES') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__DES_17,CWE327_Use_Broken_Crypto__DES_17,bad
CipherSpec,"First parameter (with value 'DESede') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_01,CWE327_Use_Broken_Crypto__3DES_01,bad
CipherSpec,"First parameter (with value 'DESede') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_02,CWE327_Use_Broken_Crypto__3DES_02,bad
CipherSpec,"First parameter (with value 'DESede') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_03,CWE327_Use_Broken_Crypto__3DES_03,bad
CipherSpec,"First parameter (with value 'DESede') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_04,CWE327_Use_Broken_Crypto__3DES_04,bad
CipherSpec,"First parameter (with value 'DESede') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_05,CWE327_Use_Broken_Crypto__3DES_05,bad
CipherSpec,"First parameter (with value 'DESede') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_06,CWE327_Use_Broken_Crypto__3DES_06,bad
CipherSpec,"First parameter (with value 'DESede') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_07,CWE327_Use_Broken_Crypto__3DES_07,bad
CipherSpec,"First parameter (with value 'DESede') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_08,CWE327_Use_Broken_Crypto__3DES_08,bad
CipherSpec,"First parameter (with value 'DESede') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_09,CWE327_Use_Broken_Crypto__3DES_09,bad
CipherSpec,"First parameter (with value 'DESede') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_10,CWE327_Use_Broken_Crypto__3DES_10,bad
CipherSpec,"First parameter (with value 'DESede') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_11,CWE327_Use_Broken_Crypto__3DES_11,bad
CipherSpec,"First parameter (with value 'DESede') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_12,CWE327_Use_Broken_Crypto__3DES_12,bad
CipherSpec,"First parameter (with value 'DESede') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_13,CWE327_Use_Broken_Crypto__3DES_13,bad
CipherSpec,"First parameter (with value 'DESede') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_14,CWE327_Use_Broken_Crypto__3DES_14,bad
CipherSpec,"First parameter (with value 'DESede') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_15,CWE327_Use_Broken_Crypto__3DES_15,bad
CipherSpec,"First parameter (with value 'DESede') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_16,CWE327_Use_Broken_Crypto__3DES_16,bad
CipherSpec,"First parameter (with value 'DESede') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_17,CWE327_Use_Broken_Crypto__3DES_17,bad
CipherSpec,"Second parameter was not properly generated as generatedKey. RequiredPredicateError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_01,CWE327_Use_Broken_Crypto__3DES_01,bad
CipherSpec,"Second parameter was not properly generated as generatedKey. RequiredPredicateError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_01,CWE327_Use_Broken_Crypto__3DES_01,good1
CipherSpec,"Second parameter was not properly generated as generatedKey. RequiredPredicateError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_02,CWE327_Use_Broken_Crypto__3DES_02,bad
CipherSpec,"Second parameter was not properly generated as generatedKey. RequiredPredicateError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_02,CWE327_Use_Broken_Crypto__3DES_02,good1
CipherSpec,"Second parameter was not properly generated as generatedKey. RequiredPredicateError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_02,CWE327_Use_Broken_Crypto__3DES_02,good2
CipherSpec,"Second parameter was not properly generated as generatedKey. RequiredPredicateError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_03,CWE327_Use_Broken_Crypto__3DES_03,bad
CipherSpec,"Second parameter was not properly generated as generatedKey. RequiredPredicateError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_03,CWE327_Use_Broken_Crypto__3DES_03,good1
CipherSpec,"Second parameter was not properly generated as generatedKey. RequiredPredicateError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_03,CWE327_Use_Broken_Crypto__3DES_03,good2
CipherSpec,"Second parameter was not properly generated as generatedKey. RequiredPredicateError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_04,CWE327_Use_Broken_Crypto__3DES_04,bad
CipherSpec,"Second parameter was not properly generated as generatedKey. RequiredPredicateError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_04,CWE327_Use_Broken_Crypto__3DES_04,good1
CipherSpec,"Second parameter was not properly generated as generatedKey. RequiredPredicateError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_04,CWE327_Use_Broken_Crypto__3DES_04,good2
CipherSpec,"Second parameter was not properly generated as generatedKey. RequiredPredicateError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_05,CWE327_Use_Broken_Crypto__3DES_05,bad
CipherSpec,"Second parameter was not properly generated as generatedKey. RequiredPredicateError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_05,CWE327_Use_Broken_Crypto__3DES_05,good1
CipherSpec,"Second parameter was not properly generated as generatedKey. RequiredPredicateError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_05,CWE327_Use_Broken_Crypto__3DES_05,good2
CipherSpec,"Second parameter was not properly generated as generatedKey. RequiredPredicateError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_06,CWE327_Use_Broken_Crypto__3DES_06,bad
CipherSpec,"Second parameter was not properly generated as generatedKey. RequiredPredicateError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_06,CWE327_Use_Broken_Crypto__3DES_06,good1
CipherSpec,"Second parameter was not properly generated as generatedKey. RequiredPredicateError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_06,CWE327_Use_Broken_Crypto__3DES_06,good2
CipherSpec,"Second parameter was not properly generated as generatedKey. RequiredPredicateError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_07,CWE327_Use_Broken_Crypto__3DES_07,bad
CipherSpec,"Second parameter was not properly generated as generatedKey. RequiredPredicateError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_07,CWE327_Use_Broken_Crypto__3DES_07,good1
CipherSpec,"Second parameter was not properly generated as generatedKey. RequiredPredicateError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_07,CWE327_Use_Broken_Crypto__3DES_07,good2
CipherSpec,"Second parameter was not properly generated as generatedKey. RequiredPredicateError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_08,CWE327_Use_Broken_Crypto__3DES_08,bad
CipherSpec,"Second parameter was not properly generated as generatedKey. RequiredPredicateError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_08,CWE327_Use_Broken_Crypto__3DES_08,good1
CipherSpec,"Second parameter was not properly generated as generatedKey. RequiredPredicateError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_08,CWE327_Use_Broken_Crypto__3DES_08,good2
CipherSpec,"Second parameter was not properly generated as generatedKey. RequiredPredicateError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_09,CWE327_Use_Broken_Crypto__3DES_09,bad
CipherSpec,"Second parameter was not properly generated as generatedKey. RequiredPredicateError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_09,CWE327_Use_Broken_Crypto__3DES_09,good1
CipherSpec,"Second parameter was not properly generated as generatedKey. RequiredPredicateError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_09,CWE327_Use_Broken_Crypto__3DES_09,good2
CipherSpec,"Second parameter was not properly generated as generatedKey. RequiredPredicateError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_10,CWE327_Use_Broken_Crypto__3DES_10,bad
CipherSpec,"Second parameter was not properly generated as generatedKey. RequiredPredicateError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_10,CWE327_Use_Broken_Crypto__3DES_10,good1
CipherSpec,"Second parameter was not properly generated as generatedKey. RequiredPredicateError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_10,CWE327_Use_Broken_Crypto__3DES_10,good2
CipherSpec,"Second parameter was not properly generated as generatedKey. RequiredPredicateError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_11,CWE327_Use_Broken_Crypto__3DES_11,bad
CipherSpec,"Second parameter was not properly generated as generatedKey. RequiredPredicateError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_11,CWE327_Use_Broken_Crypto__3DES_11,good1
CipherSpec,"Second parameter was not properly generated as generatedKey. RequiredPredicateError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_11,CWE327_Use_Broken_Crypto__3DES_11,good2
CipherSpec,"Second parameter was not properly generated as generatedKey. RequiredPredicateError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_12,CWE327_Use_Broken_Crypto__3DES_12,bad
CipherSpec,"Second parameter was not properly generated as generatedKey. RequiredPredicateError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_12,CWE327_Use_Broken_Crypto__3DES_12,good1
CipherSpec,"Second parameter was not properly generated as generatedKey. RequiredPredicateError violating CrySL rule for javax.crypto.Cipher.",testcases.CWE327_Use_Broken_Crypto.CWE327_Use_Broken_Crypto__3DES_13,CWE327_Use_Broken_Crypto__3DES_13,bad
