spec,error,class,className,method
2,Found: "MD2",CWE328_Reversible_One_Way_Hash__MD2_08,CWE328_Reversible_One_Way_Hash__MD2_08,-
2,Found: "MD2",CWE328_Reversible_One_Way_Hash__MD2_09,CWE328_Reversible_One_Way_Hash__MD2_09,-
2,Found: "MD2",CWE328_Reversible_One_Way_Hash__MD2_10,CWE328_Reversible_One_Way_Hash__MD2_10,-
2,Found: "MD2",CWE328_Reversible_One_Way_Hash__MD2_11,CWE328_Reversible_One_Way_Hash__MD2_11,-
2,Found: "MD2",CWE328_Reversible_One_Way_Hash__MD2_12,CWE328_Reversible_One_Way_Hash__MD2_12,-
2,Found: "MD2",CWE328_Reversible_One_Way_Hash__MD2_13,CWE328_Reversible_One_Way_Hash__MD2_13,-
2,Found: "MD2",CWE328_Reversible_One_Way_Hash__MD2_14,CWE328_Reversible_One_Way_Hash__MD2_14,-
2,Found: "MD2",CWE328_Reversible_One_Way_Hash__MD2_15,CWE328_Reversible_One_Way_Hash__MD2_15,-
2,Found: "MD2",CWE328_Reversible_One_Way_Hash__MD2_16,CWE328_Reversible_One_Way_Hash__MD2_16,-
2,Found: "MD2",CWE328_Reversible_One_Way_Hash__MD2_17,CWE328_Reversible_One_Way_Hash__MD2_17,-
2,Found: "MD5",CWE328_Reversible_One_Way_Hash__MD5_01,CWE328_Reversible_One_Way_Hash__MD5_01,-
2,Found: "MD5",CWE328_Reversible_One_Way_Hash__MD5_02,CWE328_Reversible_One_Way_Hash__MD5_02,-
2,Found: "MD5",CWE328_Reversible_One_Way_Hash__MD5_03,CWE328_Reversible_One_Way_Hash__MD5_03,-
2,Found: "MD5",CWE328_Reversible_One_Way_Hash__MD5_04,CWE328_Reversible_One_Way_Hash__MD5_04,-
2,Found: "MD5",CWE328_Reversible_One_Way_Hash__MD5_05,CWE328_Reversible_One_Way_Hash__MD5_05,-
2,Found: "MD5",CWE328_Reversible_One_Way_Hash__MD5_06,CWE328_Reversible_One_Way_Hash__MD5_06,-
2,Found: "MD5",CWE328_Reversible_One_Way_Hash__MD5_07,CWE328_Reversible_One_Way_Hash__MD5_07,-
2,Found: "MD5",CWE328_Reversible_One_Way_Hash__MD5_08,CWE328_Reversible_One_Way_Hash__MD5_08,-
2,Found: "MD5",CWE328_Reversible_One_Way_Hash__MD5_09,CWE328_Reversible_One_Way_Hash__MD5_09,-
2,Found: "MD5",CWE328_Reversible_One_Way_Hash__MD5_10,CWE328_Reversible_One_Way_Hash__MD5_10,-
2,Found: "MD5",CWE328_Reversible_One_Way_Hash__MD5_11,CWE328_Reversible_One_Way_Hash__MD5_11,-
2,Found: "MD5",CWE328_Reversible_One_Way_Hash__MD5_12,CWE328_Reversible_One_Way_Hash__MD5_12,-
2,Found: "MD5",CWE328_Reversible_One_Way_Hash__MD5_13,CWE328_Reversible_One_Way_Hash__MD5_13,-
2,Found: "MD5",CWE328_Reversible_One_Way_Hash__MD5_14,CWE328_Reversible_One_Way_Hash__MD5_14,-
2,Found: "MD5",CWE328_Reversible_One_Way_Hash__MD5_15,CWE328_Reversible_One_Way_Hash__MD5_15,-
2,Found: "MD5",CWE328_Reversible_One_Way_Hash__MD5_16,CWE328_Reversible_One_Way_Hash__MD5_16,-
2,Found: "MD5",CWE328_Reversible_One_Way_Hash__MD5_17,CWE328_Reversible_One_Way_Hash__MD5_17,-
2,Found: "SHA1",CWE328_Reversible_One_Way_Hash__SHA1_01,CWE328_Reversible_One_Way_Hash__SHA1_01,-
2,Found: "SHA1",CWE328_Reversible_One_Way_Hash__SHA1_02,CWE328_Reversible_One_Way_Hash__SHA1_02,-
2,Found: "SHA1",CWE328_Reversible_One_Way_Hash__SHA1_03,CWE328_Reversible_One_Way_Hash__SHA1_03,-
2,Found: "SHA1",CWE328_Reversible_One_Way_Hash__SHA1_04,CWE328_Reversible_One_Way_Hash__SHA1_04,-
2,Found: "SHA1",CWE328_Reversible_One_Way_Hash__SHA1_05,CWE328_Reversible_One_Way_Hash__SHA1_05,-
2,Found: "SHA1",CWE328_Reversible_One_Way_Hash__SHA1_06,CWE328_Reversible_One_Way_Hash__SHA1_06,-
2,Found: "SHA1",CWE328_Reversible_One_Way_Hash__SHA1_07,CWE328_Reversible_One_Way_Hash__SHA1_07,-
2,Found: "SHA1",CWE328_Reversible_One_Way_Hash__SHA1_08,CWE328_Reversible_One_Way_Hash__SHA1_08,-
2,Found: "SHA1",CWE328_Reversible_One_Way_Hash__SHA1_09,CWE328_Reversible_One_Way_Hash__SHA1_09,-
2,Found: "SHA1",CWE328_Reversible_One_Way_Hash__SHA1_10,CWE328_Reversible_One_Way_Hash__SHA1_10,-
2,Found: "SHA1",CWE328_Reversible_One_Way_Hash__SHA1_11,CWE328_Reversible_One_Way_Hash__SHA1_11,-
2,Found: "SHA1",CWE328_Reversible_One_Way_Hash__SHA1_12,CWE328_Reversible_One_Way_Hash__SHA1_12,-
2,Found: "SHA1",CWE328_Reversible_One_Way_Hash__SHA1_13,CWE328_Reversible_One_Way_Hash__SHA1_13,-
2,Found: "SHA1",CWE328_Reversible_One_Way_Hash__SHA1_14,CWE328_Reversible_One_Way_Hash__SHA1_14,-
2,Found: "SHA1",CWE328_Reversible_One_Way_Hash__SHA1_15,CWE328_Reversible_One_Way_Hash__SHA1_15,-
2,Found: "SHA1",CWE328_Reversible_One_Way_Hash__SHA1_16,CWE328_Reversible_One_Way_Hash__SHA1_16,-
2,Found: "SHA1",CWE328_Reversible_One_Way_Hash__SHA1_17,CWE328_Reversible_One_Way_Hash__SHA1_17,-
