GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQExceptionType.new ActiveMQExceptionType() {...},12,0,0,0,2,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQExceptionType.new ActiveMQExceptionType() {...},12,0,0,0,2,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQExceptionType.new ActiveMQExceptionType() {...},12,0,0,0,2,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQExceptionType.new ActiveMQExceptionType() {...},12,0,0,0,2,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQExceptionType.new ActiveMQExceptionType() {...},12,0,0,0,2,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQExceptionType.new ActiveMQExceptionType() {...},12,0,0,0,2,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQExceptionType.new ActiveMQExceptionType() {...},12,0,0,0,2,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQExceptionType.new ActiveMQExceptionType() {...},12,0,0,0,2,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQExceptionType.new ActiveMQExceptionType() {...},12,0,0,0,2,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQExceptionType.new ActiveMQExceptionType() {...},12,0,0,0,2,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQInterceptorRejectedPacketException,9,0,0,0,4,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQLargeMessageException,9,0,0,0,4,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQTransactionRolledBackException,9,0,0,0,4,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQClusterSecurityException,9,0,0,0,4,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQUnsupportedPacketException,9,0,0,0,4,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,SimpleString.ByteBufSimpleStringPool,58,0,10,0,14,0,11,0,6,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,RoutingType,43,0,6,0,10,0,7,0,3,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQTransactionTimeoutException,9,0,0,0,4,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQSecurityException,9,0,0,0,4,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQNotConnectedException,9,0,0,0,4,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,SimpleString,616,268,67,19,125,61,56,24,20,17
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQInvalidQueueConfiguration,9,0,0,0,4,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,SimpleString.StringSimpleStringPool,19,0,2,0,8,0,5,0,4,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ParameterisedAddress,121,0,12,0,32,0,17,0,11,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQLargeMessageInterruptedException,9,0,0,0,4,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQConnectionTimedOutException,9,0,0,0,4,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQIncompatibleClientServerException,9,0,0,0,4,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQDuplicateIdException,9,0,0,0,4,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQDeleteAddressException,9,0,0,0,4,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQObjectClosedException,9,0,0,0,4,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQQueueExistsException,9,0,0,0,4,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQQueueMaxConsumerLimitReached,9,0,0,0,4,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQDisconnectedException,9,0,0,0,4,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQRemoteDisconnectException,9,0,0,0,4,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQAddressDoesNotExistException,9,0,0,0,4,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQPropertyConversionException,0,4,0,0,0,2,0,1,0,1
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQInvalidTransientQueueUseException,9,0,0,0,4,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQDuplicateMetaDataException,9,0,0,0,4,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQAddressFullException,9,0,0,0,4,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQInternalErrorException,21,0,0,0,8,0,4,0,4,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQException,81,0,0,0,26,0,10,0,10,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQNativeIOError,15,0,0,0,6,0,3,0,3,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQIOErrorException,15,0,0,0,6,0,3,0,3,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQExceptionType.new ActiveMQExceptionType() {...},12,0,0,0,2,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQExceptionType.new ActiveMQExceptionType() {...},12,0,0,0,2,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQExceptionType.new ActiveMQExceptionType() {...},12,0,0,0,2,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQUnBlockedException,9,0,0,0,4,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQExceptionType.new ActiveMQExceptionType() {...},12,0,0,0,2,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQExceptionType.new ActiveMQExceptionType() {...},12,0,0,0,2,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQExceptionType.new ActiveMQExceptionType() {...},12,0,0,0,2,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQExceptionType.new ActiveMQExceptionType() {...},12,0,0,0,2,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQExceptionType,567,0,4,0,62,0,8,0,6,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQExceptionType.new ActiveMQExceptionType() {...},12,0,0,0,2,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQExceptionType.new ActiveMQExceptionType() {...},12,0,0,0,2,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.api.core,ActiveMQAlreadyReplicatingException,9,0,0,0,4,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.core.persistence,Persister,2,0,0,0,1,0,1,0,1,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.logs,ActiveMQUtilLogger_.logger,186,58,0,0,46,16,31,10,31,10
ActiveMQ Artemis Commons,org.apache.activemq.artemis.logs,ActiveMQUtilLogger,0,8,0,0,0,1,0,1,0,1
ActiveMQ Artemis Commons,org.apache.activemq.artemis.logs,AssertionLoggerHandler,132,0,24,0,41,0,23,0,11,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.logs,ActiveMQUtilBundle,0,5,0,0,0,1,0,1,0,1
ActiveMQ Artemis Commons,org.apache.activemq.artemis.logs,ActiveMQUtilBundle_.bundle,89,90,0,0,16,16,7,8,7,8
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.uri,URISchema,141,103,24,6,28,20,20,8,6,7
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.uri,FluentPropertyBeanIntrospectorWithIgnores,64,94,3,9,9,16,5,8,2,5
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.uri,SchemaConstants,3,0,0,0,1,0,1,0,1,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.uri,URISupport.CompositeData,116,0,14,0,27,0,15,0,8,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.uri,URIFactory,230,45,22,2,37,11,21,4,9,4
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.uri,BeanSupport,236,181,40,26,44,31,33,13,7,6
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.uri,URISupport,683,66,92,6,154,17,69,4,22,1
ActiveMQ Artemis Commons,org.apache.activemq.artemis.core.buffers.impl,ChannelBufferWrapper,730,39,21,1,182,14,111,6,100,6
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.critical,EmptyCriticalAnalyzer,26,0,0,0,14,0,14,0,14,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.critical,CriticalMeasure,8,52,0,4,2,15,2,7,2,5
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.critical,CriticalComponentImpl,8,70,4,10,3,18,5,7,1,4
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.critical,CriticalAnalyzerImpl.new ActiveMQScheduledComponent() {...},0,20,0,0,0,4,0,2,0,2
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.critical,CriticalAnalyzerImpl,68,137,5,9,17,39,9,14,6,10
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.critical,CriticalComponent,2,0,0,0,2,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.critical,CriticalAnalyzerPolicy,39,0,0,0,4,0,1,0,1,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.critical,CriticalAnalyzerPolicy.CriticalAnalyzerPolicyConverter,9,0,0,0,2,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.critical,CriticalAnalyzer,3,0,0,0,2,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.core.server,ActiveMQScheduledComponent.new PrivilegedAction() {...},0,11,0,0,0,2,0,2,0,2
ActiveMQ Artemis Commons,org.apache.activemq.artemis.core.server,ActiveMQScheduledComponent.new Runnable() {...},0,52,1,9,0,10,1,6,0,2
ActiveMQ Artemis Commons,org.apache.activemq.artemis.core.server,ActiveMQScheduledComponent.new Runnable() {...},0,23,0,2,0,5,0,3,0,2
ActiveMQ Artemis Commons,org.apache.activemq.artemis.core.server,ActiveMQScheduledComponent,44,250,2,18,13,63,5,26,3,18
ActiveMQ Artemis Commons,org.apache.activemq.artemis.core.server,NetworkHealthCheck,192,449,25,53,52,108,35,42,15,23
ActiveMQ Artemis Commons,org.apache.activemq.artemis.core.server,NetworkHealthCheck.new PrivilegedAction() {...},0,11,0,0,0,2,0,2,0,2
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,TypedProperties,7,0,0,0,3,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,UUID,344,0,26,0,67,0,20,0,7,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,ActiveMQThreadFactory.ThreadCreateAction,0,15,0,0,0,4,0,2,0,2
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,Base64.InputStream,264,0,48,0,66,0,28,0,4,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,ThreadDumpUtil,394,0,34,0,65,0,21,0,3,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,ReusableLatch,27,33,0,0,8,10,5,5,5,5
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,SimpleFutureImpl,30,41,2,2,7,14,5,5,4,4
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,UTF8Util,1009,0,95,0,193,0,64,0,15,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,DataConstants,3,0,0,0,1,0,1,0,1,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,PasswordMaskingUtil,59,176,7,27,12,43,8,19,2,8
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,CompositeAddress,143,0,10,0,33,0,18,0,13,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,StringEscapeUtils,160,0,25,0,41,0,19,0,3,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,ReusableLatch.CountSync,10,51,5,7,5,16,6,6,1,5
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,SelectorTranslator,202,0,34,0,47,0,20,0,3,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,PendingTask,3,0,0,0,1,0,1,0,1,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,ActiveMQThreadFactory,16,109,1,1,5,22,2,5,1,5
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,FactoryFinder,28,0,0,0,8,0,5,0,5,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,DefaultSensitiveStringCodec,82,64,6,4,17,12,5,7,1,6
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,SensitiveDataCodec,1,0,0,0,1,0,1,0,1,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,PasswordMaskingUtil.LazyPlainTextProcessorHolder,0,5,0,0,0,1,0,1,0,1
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,UUIDGenerator,405,0,42,0,98,0,37,0,16,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,CertificateUtil,27,0,4,0,9,0,4,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,SecureHashProcessor,6,20,0,0,1,5,1,2,1,2
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,ActiveMQThreadPoolExecutor,25,0,2,0,6,0,4,0,3,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,AbstractByteBufPool,145,159,19,13,31,35,16,7,3,4
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,ActiveMQThreadPoolExecutor.ThreadPoolQueue,6,0,0,0,2,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,ClassloadingUtil,167,0,14,0,46,0,11,0,4,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,UUIDTimer,243,0,18,0,63,0,13,0,4,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,NoHashProcessor,2,8,0,0,1,2,1,2,1,2
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,PasswordMaskingUtil.LazySecureProcessorHolder,3,34,0,0,2,8,0,1,0,1
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,RandomUtil,72,62,6,2,16,16,11,14,8,13
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,AbstractPool,92,0,8,0,23,0,8,0,4,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,DefaultSensitiveStringCodec.CodecAlgorithm,2,9,0,0,1,3,1,1,1,1
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,DefaultSensitiveStringCodec.PBKDF2Algorithm,3,128,0,0,2,29,0,5,0,5
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,FileUtil,111,0,12,0,22,0,9,0,3,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,SimpleFuture,7,0,0,0,2,0,2,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,ConcurrentUtil,29,0,4,0,8,0,4,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,ByteUtil,354,424,52,46,85,81,43,27,9,12
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,DefaultSensitiveStringCodec.BlowfishAlgorithm,49,83,4,2,13,20,4,3,1,3
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,ActiveMQThreadFactory.new Thread() {...},0,19,0,0,0,4,0,2,0,2
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,ListUtil,42,0,6,0,8,0,5,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,Base64.OutputStream,264,0,30,0,59,0,23,0,8,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,UUIDGenerator.new Callable() {...},55,0,12,0,14,0,8,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,TimeUtils,190,28,20,6,26,7,11,4,1,1
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,Base64,3684,0,76,0,318,0,63,0,24,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,SimpleFuture.new SimpleFuture() {...},15,0,0,0,8,0,8,0,8,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,FactoryFinder.StandaloneObjectFactory,118,0,14,0,35,0,11,0,4,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,UTF8Util.StringUtilBuffer,39,0,8,0,9,0,7,0,3,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,ReferenceCounterUtil,30,71,1,5,8,24,4,10,3,8
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,Env,51,0,2,0,20,0,5,0,4,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils,IPV6Util,38,0,8,0,8,0,6,0,2,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.collections,TypedProperties.ShortValue,0,31,0,0,0,11,0,5,0,5
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.collections,TypedProperties.BytesValue,0,48,0,0,0,14,0,5,0,5
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.collections,TypedProperties.CharValue,0,33,0,0,0,11,0,5,0,5
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.collections,TypedProperties.FloatValue,0,33,0,0,0,11,0,5,0,5
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.collections,LinkedListImpl.Iterator,240,0,48,0,66,0,34,0,10,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.collections,PriorityLinkedListImpl,176,0,24,0,41,0,21,0,9,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.collections,TypedProperties.StringValue,5,33,1,1,1,10,1,5,0,5
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.collections,TypedProperties.LongValue,0,31,0,0,0,11,0,5,0,5
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.collections,TypedProperties.BooleanValue,0,43,0,2,0,14,0,7,0,6
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.collections,TypedProperties.NullValue,0,18,0,0,0,7,0,5,0,5
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.collections,ConcurrentLongHashMap,28,381,4,20,5,69,6,33,3,24
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.collections,TypedProperties.StringValue.ByteBufStringValuePool,13,53,4,8,3,11,5,7,1,5
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.collections,TypedProperties.PropertyValue,10,0,0,0,1,0,1,0,1,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.collections,TypedProperties.DoubleValue,0,33,0,0,0,11,0,5,0,5
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.collections,PriorityLinkedListImpl.PriorityLinkedListIterator,195,0,26,0,47,0,21,0,8,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.collections,ConcurrentLongHashSet.Section,79,385,18,38,20,94,15,23,0,10
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.collections,LinkedListImpl,337,0,32,0,78,0,31,0,15,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.collections,ConcurrentHashSet,0,67,0,6,0,14,0,13,0,10
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.collections,ConcurrentLongHashMap.Section,117,498,31,57,31,121,23,30,0,9
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.collections,TypedProperties,391,945,55,131,81,235,40,104,8,38
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.collections,TypedProperties.TypedPropertiesStringSimpleStringPools,34,0,0,0,10,0,4,0,4,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.collections,TypedProperties.ByteValue,0,53,0,2,0,16,0,7,0,6
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.collections,TypedProperties.IntValue,0,31,0,0,0,11,0,5,0,5
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.collections,ConcurrentLongHashSet,35,282,5,17,6,55,5,24,1,17
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.collections,LinkedListImpl.Node,54,0,8,0,14,0,8,0,4,0
ActiveMQ Artemis Commons,org.apache.activemq.artemis.utils.collections,TypedProperties.TypedPropertiesDecoderPools,36,0,0,0,10,0,4,0,4,0
