spec,error,class,className,method
CipherSpec,"First parameter (with value 'RC2') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABPSCase4,BrokenCryptoABPSCase4,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABPSCase4,BrokenCryptoABPSCase4,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABPSCase4,BrokenCryptoABPSCase4,go
CipherSpec,"First parameter (with value 'RC2') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.Crypto5,Crypto5,encrypt
KeyGeneratorSpec,"First parameter (with value 'RC2') should be any of {AES, HmacSHA224, HmacSHA256, HmacSHA384, HmacSHA512}. ConstraintError violating CrySL rule for javax.crypto.KeyGenerator.",br.unb.cic.mop.bench02.brokencrypto.Crypto5,Crypto5,encrypt
CipherSpec,"Second parameter was not properly generated as generated Key. RequiredPredicateError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.Crypto5,Crypto5,encrypt
CipherSpec,"First parameter (with value 'DES/ECB/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABICase11,BrokenCryptoABICase11,method1
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABICase11,BrokenCryptoABICase11,method1
KeyGeneratorSpec,"First parameter (with value 'DES') should be any of {AES, HmacSHA224, HmacSHA256, HmacSHA384, HmacSHA512}. ConstraintError violating CrySL rule for javax.crypto.KeyGenerator.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABICase11,BrokenCryptoABICase11,method1
CipherSpec,"First parameter (with value 'RC4') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABMC3,BrokenCryptoABMC3,go
KeyGeneratorSpec,"First parameter (with value 'RC4') should be any of {AES, HmacSHA224, HmacSHA256, HmacSHA384, HmacSHA512}. ConstraintError violating CrySL rule for javax.crypto.KeyGenerator.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABMC3,BrokenCryptoABMC3,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABMC3,BrokenCryptoABMC3,go
CipherSpec,"First parameter (with value 'RC4') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABPSCase3,BrokenCryptoABPSCase3,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABPSCase3,BrokenCryptoABPSCase3,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABPSCase3,BrokenCryptoABPSCase3,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoCorrected,BrokenCryptoCorrected,go
CipherSpec,"First parameter (with value 'AES/ECB/PKCS5Padding') should be any of AES/{CBC, GCM, PCBC, CTR, CTS, CFB, OFB}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.Crypto2,Crypto2,encrypt
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABICase7,BrokenCryptoABICase7,go
CipherSpec,"First parameter (with value 'RC2') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABMC4,BrokenCryptoABMC4,go
KeyGeneratorSpec,"First parameter (with value 'RC2') should be any of {AES, HmacSHA224, HmacSHA256, HmacSHA384, HmacSHA512}. ConstraintError violating CrySL rule for javax.crypto.KeyGenerator.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABMC4,BrokenCryptoABMC4,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABMC4,BrokenCryptoABMC4,go
CipherSpec,"First parameter (with value 'RC2') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABICase14,BrokenCryptoABICase14,method1
KeyGeneratorSpec,"First parameter (with value 'RC2') should be any of {AES, HmacSHA224, HmacSHA256, HmacSHA384, HmacSHA512}. ConstraintError violating CrySL rule for javax.crypto.KeyGenerator.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABICase14,BrokenCryptoABICase14,method1
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABICase14,BrokenCryptoABICase14,method1
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABICase5,BrokenCryptoABICase5,go
CipherSpec,"First parameter (with value 'DES/ECB/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABPSCase1,BrokenCryptoABPSCase1,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABPSCase1,BrokenCryptoABPSCase1,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABPSCase1,BrokenCryptoABPSCase1,go
CipherSpec,"First parameter (with value 'IDEA') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABPSCase5,BrokenCryptoABPSCase5,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABPSCase5,BrokenCryptoABPSCase5,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABPSCase5,BrokenCryptoABPSCase5,go
CipherSpec,"First parameter (with value 'RC4') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.Crypto4,Crypto4,encrypt
KeyGeneratorSpec,"First parameter (with value 'RC4') should be any of {AES, HmacSHA224, HmacSHA256, HmacSHA384, HmacSHA512}. ConstraintError violating CrySL rule for javax.crypto.KeyGenerator.",br.unb.cic.mop.bench02.brokencrypto.Crypto4,Crypto4,encrypt
CipherSpec,"Second parameter was not properly generated as generated Key. RequiredPredicateError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.Crypto4,Crypto4,encrypt
CipherSpec,"First parameter (with value 'Blowfish') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABMC2,BrokenCryptoABMC2,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABMC2,BrokenCryptoABMC2,go
KeyGeneratorSpec,"First parameter (with value 'Blowfish') should be any of {AES, HmacSHA224, HmacSHA256, HmacSHA384, HmacSHA512}. ConstraintError violating CrySL rule for javax.crypto.KeyGenerator.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABMC2,BrokenCryptoABMC2,go
KeyGeneratorSpec,"First parameter (with value 'DES') should be any of {AES, HmacSHA224, HmacSHA256, HmacSHA384, HmacSHA512}. ConstraintError violating CrySL rule for javax.crypto.KeyGenerator.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABICase1,BrokenCryptoABICase1,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABICase1,BrokenCryptoABICase1,go
CipherSpec,"First parameter (with value 'DES/ECB/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABICase1,BrokenCryptoABICase1,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABICase10,BrokenCryptoABICase10,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABICase3,BrokenCryptoABICase3,go
CipherSpec,"First parameter (with value 'RC4') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABICase3,BrokenCryptoABICase3,go
KeyGeneratorSpec,"First parameter (with value 'RC4') should be any of {AES, HmacSHA224, HmacSHA256, HmacSHA384, HmacSHA512}. ConstraintError violating CrySL rule for javax.crypto.KeyGenerator.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABICase3,BrokenCryptoABICase3,go
CipherSpec,"First parameter (with value 'Blowfish') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABICase12,BrokenCryptoABICase12,method1
KeyGeneratorSpec,"First parameter (with value 'Blowfish') should be any of {AES, HmacSHA224, HmacSHA256, HmacSHA384, HmacSHA512}. ConstraintError violating CrySL rule for javax.crypto.KeyGenerator.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABICase12,BrokenCryptoABICase12,method1
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABICase12,BrokenCryptoABICase12,method1
CipherSpec,"Second parameter was not properly generated as generated Key. RequiredPredicateError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.Crypto6,Crypto6,encrypt
CipherSpec,"First parameter (with value 'IDEA') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.Crypto6,Crypto6,encrypt
KeyGeneratorSpec,"First parameter (with value 'IDEA') should be any of {AES, HmacSHA224, HmacSHA256, HmacSHA384, HmacSHA512}. ConstraintError violating CrySL rule for javax.crypto.KeyGenerator.",br.unb.cic.mop.bench02.brokencrypto.Crypto6,Crypto6,encrypt
KeyGeneratorSpec,"First parameter (with value 'IDEA') should be any of {AES, HmacSHA224, HmacSHA256, HmacSHA384, HmacSHA512}. ConstraintError violating CrySL rule for javax.crypto.KeyGenerator.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoBBCase5,BrokenCryptoBBCase5,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoBBCase5,BrokenCryptoBBCase5,go
CipherSpec,"First parameter (with value 'IDEA') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoBBCase5,BrokenCryptoBBCase5,go
CipherSpec,"First parameter (with value 'DES/ECB/PKCS5Padding') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoBBCase1,BrokenCryptoBBCase1,go
KeyGeneratorSpec,"First parameter (with value 'DES') should be any of {AES, HmacSHA224, HmacSHA256, HmacSHA384, HmacSHA512}. ConstraintError violating CrySL rule for javax.crypto.KeyGenerator.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoBBCase1,BrokenCryptoBBCase1,go
