spec,error,class,className,method
CipherSpec,"First parameter (with value 'AES/ECB/PKCS5Padding') should be any of AES/{CBC, CCM, GCM, PCBC, CTR, CTS, CFB, OFB}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.pathsensitivity.falsepositive.ecbmode.EcbMode1,EcbMode1,main
CipherSpec,"First parameter (with value 'AES/ECB/PKCS5Padding') should be any of AES/{CBC, CCM, GCM, PCBC, CTR, CTS, CFB, OFB}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.pathsensitivity.truepositive.ecbmode.EcbMode1,EcbMode1,main
CipherSpec,"First parameter (with value 'Blowfish') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.basic.brokencrypto.BrokenCrypto2,BrokenCrypto2,main
CipherSpec,"First parameter (with value 'Blowfish') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.mixedsensitivities.contextpath.truepositive.brokencrypto.BrokenCrypto2,BrokenCrypto2,main
CipherSpec,"First parameter (with value 'Blowfish') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.mixedsensitivities.fieldflow.truepositive.brokencrypto.BrokenCrypto2,BrokenCrypto2,main
CipherSpec,"First parameter (with value 'Blowfish') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.mixedsensitivities.fieldpath.falsepositive.brokencrypto.BrokenCrypto2,BrokenCrypto2,main
CipherSpec,"First parameter (with value 'Blowfish') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.mixedsensitivities.flowpath.falsepositive.brokencrypto.BrokenCrypto1,BrokenCrypto1,main
CipherSpec,"First parameter (with value 'Blowfish') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.mixedsensitivities.inter2flow.truepositive.brokencrypto.BrokenCrypto2,BrokenCrypto2,method1
CipherSpec,"First parameter (with value 'Blowfish') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.mixedsensitivities.objectpath.truepositive.brokencrypto.BrokenCrypto2,BrokenCrypto2,main
CipherSpec,"First parameter (with value 'Blowfish') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.pathsensitivity.advanced.pathdepth2.falsepositive.brokencrypto.BrokenCrypto1,BrokenCrypto1,main
CipherSpec,"First parameter (with value 'DES') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.basic.brokencrypto.BrokenCrypto1,BrokenCrypto1,main
CipherSpec,"First parameter (with value 'DES') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.contextsensitivity.advanced.callsites5.truepositive.brokencrypto.BrokenCrypto1,BrokenCrypto1,main
CipherSpec,"First parameter (with value 'DES') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.contextsensitivity.truepositive.brokencrypto.BrokenCrypto1,BrokenCrypto1,main
CipherSpec,"First parameter (with value 'DES') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.fieldsensitivity.advanced.fielddepth2.truepositive.brokencrypto.BrokenCrypto1,BrokenCrypto1,main
CipherSpec,"First parameter (with value 'DES') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.fieldsensitivity.advanced.fielddepth3.truepositive.brokencrypto.BrokenCrypto1,BrokenCrypto1,main
CipherSpec,"First parameter (with value 'DES') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.fieldsensitivity.truepositive.brokencrypto.BrokenCrypto1,BrokenCrypto1,main
CipherSpec,"First parameter (with value 'DES') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.flowsensitivity.truepositive.brokencrypto.BrokenCrypto1,BrokenCrypto1,main
CipherSpec,"First parameter (with value 'DES') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.interprocedural2.truepositive.brokencrypto.BrokenCrypto1,BrokenCrypto1,method1
CipherSpec,"First parameter (with value 'DES') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.interprocedural3.truepositive.brokencrypto.BrokenCrypto1,BrokenCrypto1,method2
CipherSpec,"First parameter (with value 'DES') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.mixedsensitivities.contextflow.truepositive.brokencrypto.BrokenCrypto1,BrokenCrypto1,main
CipherSpec,"First parameter (with value 'DES') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.mixedsensitivities.contextpath.truepositive.brokencrypto.BrokenCrypto1,BrokenCrypto1,main
CipherSpec,"First parameter (with value 'DES') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.mixedsensitivities.fieldflow.truepositive.brokencrypto.BrokenCrypto1,BrokenCrypto1,main
CipherSpec,"First parameter (with value 'DES') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.mixedsensitivities.fieldobject.truepositive.brokencrypto.BrokenCrypto1,BrokenCrypto1,main
CipherSpec,"First parameter (with value 'DES') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.mixedsensitivities.fieldpath.falsepositive.brokencrypto.BrokenCrypto1,BrokenCrypto1,main
CipherSpec,"First parameter (with value 'DES') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.mixedsensitivities.inter2context.truepositive.brokencrypto.BrokenCrypto1,BrokenCrypto1,method1
CipherSpec,"First parameter (with value 'DES') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.mixedsensitivities.inter2field.truepositive.brokencrypto.BrokenCrypto1,BrokenCrypto1,method1
CipherSpec,"First parameter (with value 'DES') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.mixedsensitivities.inter2flow.truepositive.brokencrypto.BrokenCrypto1,BrokenCrypto1,method1
CipherSpec,"First parameter (with value 'DES') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.mixedsensitivities.inter2object.truepositive.brokencrypto.BrokenCrypto1,BrokenCrypto1,method1
CipherSpec,"First parameter (with value 'DES') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.mixedsensitivities.inter2path.truepositive.brokencrypto.BrokenCrypto1,BrokenCrypto1,method1
CipherSpec,"First parameter (with value 'DES') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.mixedsensitivities.objectpath.truepositive.brokencrypto.BrokenCrypto1,BrokenCrypto1,main
CipherSpec,"First parameter (with value 'DES') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.objectsensitivity.advanced.multipleobjects.truepositive.brokencrypto.BrokenCrypto1,BrokenCrypto1,main
CipherSpec,"First parameter (with value 'DES') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.objectsensitivity.truepositive.brokencrypto.BrokenCrypto1,BrokenCrypto1,main
CipherSpec,"First parameter (with value 'DES') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.pathsensitivity.advanced.pathdepth2.falsepositive.brokencrypto.BrokenCrypto1,BrokenCrypto1,main
CipherSpec,"First parameter (with value 'DES') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.pathsensitivity.advanced.pathdepth3.falsepositive.brokencrypto.BrokenCrypto1,BrokenCrypto1,main
CipherSpec,"First parameter (with value 'DES') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.pathsensitivity.falsepositive.brokencrypto.BrokenCrypto1,BrokenCrypto1,main
CipherSpec,"First parameter (with value 'DES') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.pathsensitivity.truepositive.brokencrypto.BrokenCrypto1,BrokenCrypto1,main
CipherSpec,"First parameter (with value 'RC2') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.basic.brokencrypto.BrokenCrypto3,BrokenCrypto3,main
CipherSpec,"First parameter (with value 'RC2') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.pathsensitivity.advanced.pathdepth3.falsepositive.brokencrypto.BrokenCrypto1,BrokenCrypto1,main
CipherSpec,"First parameter (with value 'RC4') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.basic.brokencrypto.BrokenCrypto4,BrokenCrypto4,main
CipherSpec,"First parameter (with value 'RC4') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.pathsensitivity.advanced.pathdepth3.falsepositive.brokencrypto.BrokenCrypto1,BrokenCrypto1,main
CipherSpec,"First parameter (with value 'RC5') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.basic.brokencrypto.BrokenCrypto5,BrokenCrypto5,main
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, updateAAD, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",main.java.org.cambench.cap.basic.brokencrypto.BrokenCrypto1,BrokenCrypto1,main
